ID_YPS,SPP,GENUS,SPECIES,FAMILY,LIANA,FOREST
BVMYRCGA3,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Buena Vista
BVMYRCGA4,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Buena Vista
BVMYRCGA5,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Buena Vista
BVMYRCGA6,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Buena Vista
SRMYRCGA1,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Santa Rita
SRMYRCGA2,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Santa Rita
SRMYRCGA3,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Santa Rita
SRMYRCGA4,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Santa Rita
SRMYRCGA5,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Santa Rita
SRMYRCGA6,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Santa Rita
SRCALYPU1,CALYPU,Calyptranthes,pulchella,Myrtaceae,0,Santa Rita
SRCALYPU2,CALYPU,Calyptranthes,pulchella,Myrtaceae,0,Santa Rita
SRCALYPU3,CALYPU,Calyptranthes,pulchella,Myrtaceae,0,Santa Rita
SRCALYPU4,CALYPU,Calyptranthes,pulchella,Myrtaceae,0,Santa Rita
SRCALYPU5,CALYPU,Calyptranthes,pulchella,Myrtaceae,0,Santa Rita
SRCALYPU6,CALYPU,Calyptranthes,pulchella,Myrtaceae,0,Santa Rita
SHMYRCGA1,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Sherman
SHMYRCGA2,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Sherman
SHMYRCGA3,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Sherman
SHMYRCGA4,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Sherman
SHMYRCGA5,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Sherman
SHMYRCGA6,MYRCGA,Myrcia,gatunensis,Myrtaceae,0,Sherman
BAR0005,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0009,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0011,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0012,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0013,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0082,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0095,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0102,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0107,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0118,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0120,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0129,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0132,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0141,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0143,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0144,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0146,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0198,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0229,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0235,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0251,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0273,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0274,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0299,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0300,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0335,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0337,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0341,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0345,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0364,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0367,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0369,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0377,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0379,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0399,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0400,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0402,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0404,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0407,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0414,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0415,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0435,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0436,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0438,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0443,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0444,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0446,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0447,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0448,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0449,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0453,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0456,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0458,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0459,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0461,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0462,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,BAR
BAR0550,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0551,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0582,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
BAR0583,EUGENE,Eugenia,Eugenia nesiotica,Myrtaceae,0,BAR
PEA0011,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0057,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0062,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0092,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0107,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0127,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0128,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0154,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0165,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0199,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0202,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0215,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0231,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0249,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0252,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0254,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0258,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0263,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0268,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0272,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0305,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0315,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0342,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
PEA0378,EUGEOE,Eugenia,Eugenia oerstediana,Myrtaceae,0,PEA
OLNEEADE1,NEEADE,Neea,delicatula,Nyctaginaceae,0,Oleoducto
OLNEEADE2,NEEADE,Neea,delicatula,Nyctaginaceae,0,Oleoducto
OLNEEADE3,NEEADE,Neea,delicatula,Nyctaginaceae,0,Oleoducto
OLNEEADE4,NEEADE,Neea,delicatula,Nyctaginaceae,0,Oleoducto
OLNEEADE5,NEEADE,Neea,delicatula,Nyctaginaceae,0,Oleoducto
OLNEEADE6,NEEADE,Neea,delicatula,Nyctaginaceae,0,Oleoducto
PMOURALU1,OURALU,Ouratea,lucens,Ochnaceae,0,Metropolitano
PMOURALU2,OURALU,Ouratea,lucens,Ochnaceae,0,Metropolitano
PMOURALU3,OURALU,Ouratea,lucens,Ochnaceae,0,Metropolitano
PMOURALU4,OURALU,Ouratea,lucens,Ochnaceae,0,Metropolitano
PMOURALU5,OURALU,Ouratea,lucens,Ochnaceae,0,Metropolitano
PMOURALU6,OURALU,Ouratea,lucens,Ochnaceae,0,Metropolitano
BVOURALU1,OURALU,Ouratea,lucens,Ochnaceae,0,Buena Vista
BVOURALU2,OURALU,Ouratea,lucens,Ochnaceae,0,Buena Vista
BVOURALU3,OURALU,Ouratea,lucens,Ochnaceae,0,Buena Vista
BVOURALU4,OURALU,Ouratea,lucens,Ochnaceae,0,Buena Vista
BVOURALU5,OURALU,Ouratea,lucens,Ochnaceae,0,Buena Vista
BVOURALU6,OURALU,Ouratea,lucens,Ochnaceae,0,Buena Vista
SROURASU1,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Santa Rita
SROURASU2,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Santa Rita
SROURASU3,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Santa Rita
SROURASU4,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Santa Rita
SROURASU5,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Santa Rita
SROURASU6,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Santa Rita
PMPICRLA1,PICRLA,Picramnia,latifolia,Picramniaceae,0,Metropolitano
PMPICRLA2,PICRLA,Picramnia,latifolia,Picramniaceae,0,Metropolitano
PMPICRLA3,PICRLA,Picramnia,latifolia,Picramniaceae,0,Metropolitano
PMPICRLA4,PICRLA,Picramnia,latifolia,Picramniaceae,0,Metropolitano
PMPICRLA5,PICRLA,Picramnia,latifolia,Picramniaceae,0,Metropolitano
PMPICRLA6,PICRLA,Picramnia,latifolia,Picramniaceae,0,Metropolitano
PPPIPEAE1,PIPEAE,Piper,aequale,Piperaceae,0,Panama Pacifico
PPPIPEAE2,PIPEAE,Piper,aequale,Piperaceae,0,Panama Pacifico
PPPIPEAE3,PIPEAE,Piper,aequale,Piperaceae,0,Panama Pacifico
PPPIPEAE4,PIPEAE,Piper,aequale,Piperaceae,0,Panama Pacifico
PPPIPEAE5,PIPEAE,Piper,aequale,Piperaceae,0,Panama Pacifico
PPPIPEAE6,PIPEAE,Piper,aequale,Piperaceae,0,Panama Pacifico
PMPIPEAE1,PIPEAE,Piper,aequale,Piperaceae,0,Metropolitano
PMPIPEAE2,PIPEAE,Piper,aequale,Piperaceae,0,Metropolitano
PMPIPEAE3,PIPEAE,Piper,aequale,Piperaceae,0,Metropolitano
PMPIPEAE4,PIPEAE,Piper,aequale,Piperaceae,0,Metropolitano
PMPIPEAE5,PIPEAE,Piper,aequale,Piperaceae,0,Metropolitano
PMPIPEAE6,PIPEAE,Piper,aequale,Piperaceae,0,Metropolitano
PMPIPEGR1,PIPEGR,Piper,grande,Piperaceae,0,Metropolitano
PMPIPEGR2,PIPEGR,Piper,grande,Piperaceae,0,Metropolitano
PMPIPEGR3,PIPEGR,Piper,grande,Piperaceae,0,Metropolitano
PMPIPEGR4,PIPEGR,Piper,grande,Piperaceae,0,Metropolitano
PMPIPEGR5,PIPEGR,Piper,grande,Piperaceae,0,Metropolitano
PMPIPEGR6,PIPEGR,Piper,grande,Piperaceae,0,Metropolitano
ANPIPECO1,PIPECO,Piper,cordulatum,Piperaceae,0,ANAM
ANPIPECO2,PIPECO,Piper,cordulatum,Piperaceae,0,ANAM
ANPIPECO3,PIPECO,Piper,cordulatum,Piperaceae,0,ANAM
ANPIPECO4,PIPECO,Piper,cordulatum,Piperaceae,0,ANAM
ANPIPECO5,PIPECO,Piper,cordulatum,Piperaceae,0,ANAM
ANPIPECO6,PIPECO,Piper,cordulatum,Piperaceae,0,ANAM
CHPIPECO1,PIPECO,Piper,cordulatum,Piperaceae,0,Charco
CHPIPECO2,PIPECO,Piper,cordulatum,Piperaceae,0,Charco
CHPIPECO3,PIPECO,Piper,cordulatum,Piperaceae,0,Charco
CHPIPECO4,PIPECO,Piper,cordulatum,Piperaceae,0,Charco
CHPIPECO5,PIPECO,Piper,cordulatum,Piperaceae,0,Charco
CHPIPECO6,PIPECO,Piper,cordulatum,Piperaceae,0,Charco
CHPIPECU1,PIPECU,Piper,colonense,Piperaceae,0,Charco
CHPIPECU2,PIPECU,Piper,colonense,Piperaceae,0,Charco
CHPIPECU3,PIPECU,Piper,colonense,Piperaceae,0,Charco
CHPIPECU4,PIPECU,Piper,colonense,Piperaceae,0,Charco
CHPIPECU5,PIPECU,Piper,colonense,Piperaceae,0,Charco
CHPIPECU6,PIPECU,Piper,colonense,Piperaceae,0,Charco
OLPIPECA1,PIPECA,Piper,schiedeanum,Piperaceae,0,Oleoducto
OLPIPECA2,PIPECA,Piper,schiedeanum,Piperaceae,0,Oleoducto
OLPIPECA3,PIPECA,Piper,schiedeanum,Piperaceae,0,Oleoducto
OLPIPECA4,PIPECA,Piper,schiedeanum,Piperaceae,0,Oleoducto
OLPIPECA5,PIPECA,Piper,schiedeanum,Piperaceae,0,Oleoducto
OLPIPECA6,PIPECA,Piper,schiedeanum,Piperaceae,0,Oleoducto
OLPIPECO1,PIPECO,Piper,cordulatum,Piperaceae,0,Oleoducto
OLPIPECO2,PIPECO,Piper,cordulatum,Piperaceae,0,Oleoducto
OLPIPECO3,PIPECO,Piper,cordulatum,Piperaceae,0,Oleoducto
OLPIPECO4,PIPECO,Piper,cordulatum,Piperaceae,0,Oleoducto
OLPIPECO5,PIPECO,Piper,cordulatum,Piperaceae,0,Oleoducto
OLPIPECO6,PIPECO,Piper,cordulatum,Piperaceae,0,Oleoducto
SRPIPEA41,PIPEA4,Piper,augustum,Piperaceae,0,Santa Rita
SRPIPEA42,PIPEA4,Piper,augustum,Piperaceae,0,Santa Rita
SRPIPEA43,PIPEA4,Piper,augustum,Piperaceae,0,Santa Rita
SRPIPEA44,PIPEA4,Piper,augustum,Piperaceae,0,Santa Rita
SRPIPEA45,PIPEA4,Piper,augustum,Piperaceae,0,Santa Rita
SRPIPEA46,PIPEA4,Piper,augustum,Piperaceae,0,Santa Rita
SHPIPECO1,PIPECO,Piper,cordulatum,Piperaceae,0,Sherman
SHPIPECO2,PIPECO,Piper,cordulatum,Piperaceae,0,Sherman
SHPIPECO3,PIPECO,Piper,cordulatum,Piperaceae,0,Sherman
SHPIPECO4,PIPECO,Piper,cordulatum,Piperaceae,0,Sherman
SHPIPECO5,PIPECO,Piper,cordulatum,Piperaceae,0,Sherman
SHPIPECO6,PIPECO,Piper,cordulatum,Piperaceae,0,Sherman
PPCOCCP11,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Panama Pacifico
PPCOCCP12,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Panama Pacifico
PPCOCCP13,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Panama Pacifico
PPCOCCP14,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Panama Pacifico
PPCOCCP15,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Panama Pacifico
PPCOCCP16,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Panama Pacifico
PMCOCCP11,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Metropolitano
PMCOCCP12,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Metropolitano
PMCOCCP13,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Metropolitano
PMCOCCP14,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Metropolitano
PMCOCCP15,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Metropolitano
PMCOCCP16,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Metropolitano
CHCOCCP11,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Charco
CHCOCCP12,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Charco
CHCOCCP13,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Charco
CHCOCCP14,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Charco
CHCOCCP15,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Charco
CHCOCCP16,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Charco
BVCOCCMA1,COCCMA,Coccoloba,manzinellensis,Polygonaceae,0,Buena Vista
BVCOCCMA2,COCCMA,Coccoloba,manzinellensis,Polygonaceae,0,Buena Vista
BVCOCCMA3,COCCMA,Coccoloba,manzinellensis,Polygonaceae,0,Buena Vista
BVCOCCMA4,COCCMA,Coccoloba,manzinellensis,Polygonaceae,0,Buena Vista
BVCOCCMA5,COCCMA,Coccoloba,manzinellensis,Polygonaceae,0,Buena Vista
BVCOCCMA6,COCCMA,Coccoloba,manzinellensis,Polygonaceae,0,Buena Vista
BVCOCCP11,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Buena Vista
BVCOCCP12,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Buena Vista
BVCOCCP13,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Buena Vista
BVCOCCP14,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Buena Vista
BVCOCCP15,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Buena Vista
BVCOCCP16,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Buena Vista
SRCOCCP11,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Santa Rita
SRCOCCP12,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Santa Rita
SRCOCCP13,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Santa Rita
SRCOCCP14,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Santa Rita
SRCOCCP15,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Santa Rita
SRCOCCP16,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Santa Rita
SHCOCCP11,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Sherman
SHCOCCP12,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Sherman
SHCOCCP13,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Sherman
SHCOCCP14,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Sherman
SHCOCCP15,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Sherman
SHCOCCP16,COCCP1,Coccoloba,parimensis,Polygonaceae,1,Sherman
BAR0051,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0059,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0142,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0159,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0160,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0177,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0182,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0213,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0220,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0240,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0249,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0297,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0313,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0347,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0392,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0427,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0560,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0596,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
BAR0599,COCCP1,Coccoloba,Coccoloba excelsa,Polygonaceae,1,BAR
ANROUPMO1,ROUPMO,Roupala,montana,Proteaceae,0,ANAM
ANROUPMO2,ROUPMO,Roupala,montana,Proteaceae,0,ANAM
ANROUPMO3,ROUPMO,Roupala,montana,Proteaceae,0,ANAM
ANROUPMO4,ROUPMO,Roupala,montana,Proteaceae,0,ANAM
ANROUPMO5,ROUPMO,Roupala,montana,Proteaceae,0,ANAM
ANROUPMO6,ROUPMO,Roupala,montana,Proteaceae,0,ANAM
SRCASSEL1,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Santa Rita
SRCASSEL2,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Santa Rita
SRCASSEL3,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Santa Rita
SRCASSEL4,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Santa Rita
SRCASSEL5,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Santa Rita
SRCASSEL6,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Santa Rita
PPFARAOC1,FARAOC,Faramea,occidentalis,Rubiaceae,0,Panama Pacifico
PPFARAOC2,FARAOC,Faramea,occidentalis,Rubiaceae,0,Panama Pacifico
PPFARAOC3,FARAOC,Faramea,occidentalis,Rubiaceae,0,Panama Pacifico
PPFARAOC4,FARAOC,Faramea,occidentalis,Rubiaceae,0,Panama Pacifico
PPFARAOC5,FARAOC,Faramea,occidentalis,Rubiaceae,0,Panama Pacifico
PPFARAOC6,FARAOC,Faramea,occidentalis,Rubiaceae,0,Panama Pacifico
PPPSYCEM1,PSYCEM,Psychotria,emetica,Rubiaceae,0,Panama Pacifico
PPPSYCEM2,PSYCEM,Psychotria,emetica,Rubiaceae,0,Panama Pacifico
PPPSYCEM3,PSYCEM,Psychotria,emetica,Rubiaceae,0,Panama Pacifico
PPPSYCEM4,PSYCEM,Psychotria,emetica,Rubiaceae,0,Panama Pacifico
PPPSYCEM5,PSYCEM,Psychotria,emetica,Rubiaceae,0,Panama Pacifico
PPPSYCEM6,PSYCEM,Psychotria,emetica,Rubiaceae,0,Panama Pacifico
PPPSYCHO1,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Panama Pacifico
PPPSYCHO2,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Panama Pacifico
PPPSYCHO3,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Panama Pacifico
PPPSYCHO4,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Panama Pacifico
PPPSYCHO5,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Panama Pacifico
PPPSYCHO6,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Panama Pacifico
PPALIBED1,ALIBED,Alibertia,edulis,Rubiaceae,0,Panama Pacifico
PPALIBED2,ALIBED,Alibertia,edulis,Rubiaceae,0,Panama Pacifico
PPALIBED3,ALIBED,Alibertia,edulis,Rubiaceae,0,Panama Pacifico
PPALIBED4,ALIBED,Alibertia,edulis,Rubiaceae,0,Panama Pacifico
PPALIBED5,ALIBED,Alibertia,edulis,Rubiaceae,0,Panama Pacifico
PPALIBED6,ALIBED,Alibertia,edulis,Rubiaceae,0,Panama Pacifico
PMPOSOLA1,POSOLA,Posoqueria,latifolia,Rubiaceae,0,Metropolitano
PMPOSOLA2,POSOLA,Posoqueria,latifolia,Rubiaceae,0,Metropolitano
PMPOSOLA3,POSOLA,Posoqueria,latifolia,Rubiaceae,0,Metropolitano
PMPOSOLA4,POSOLA,Posoqueria,latifolia,Rubiaceae,0,Metropolitano
PMPOSOLA5,POSOLA,Posoqueria,latifolia,Rubiaceae,0,Metropolitano
PMPOSOLA6,POSOLA,Posoqueria,latifolia,Rubiaceae,0,Metropolitano
PMALIBED1,ALIBED,Alibertia,edulis,Rubiaceae,0,Metropolitano
PMALIBED2,ALIBED,Alibertia,edulis,Rubiaceae,0,Metropolitano
PMALIBED3,ALIBED,Alibertia,edulis,Rubiaceae,0,Metropolitano
PMALIBED4,ALIBED,Alibertia,edulis,Rubiaceae,0,Metropolitano
PMALIBED5,ALIBED,Alibertia,edulis,Rubiaceae,0,Metropolitano
PMALIBED6,ALIBED,Alibertia,edulis,Rubiaceae,0,Metropolitano
PMPSYCHO1,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Metropolitano
PMPSYCHO2,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Metropolitano
PMPSYCHO3,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Metropolitano
PMPSYCHO4,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Metropolitano
PMPSYCHO5,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Metropolitano
PMPSYCHO6,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Metropolitano
ANPSYCB21,PSYCB2,Psychotria,brachybotrya,Rubiaceae,0,ANAM
ANPSYCB22,PSYCB2,Psychotria,brachybotrya,Rubiaceae,0,ANAM
ANPSYCB23,PSYCB2,Psychotria,brachybotrya,Rubiaceae,0,ANAM
ANPSYCB24,PSYCB2,Psychotria,brachybotrya,Rubiaceae,0,ANAM
ANPSYCB25,PSYCB2,Psychotria,brachybotrya,Rubiaceae,0,ANAM
ANPSYCB26,PSYCB2,Psychotria,brachybotrya,Rubiaceae,0,ANAM
ANAMAICO1,AMAICO,Amaioua,corymbosa,Rubiaceae,0,ANAM
ANAMAICO2,AMAICO,Amaioua,corymbosa,Rubiaceae,0,ANAM
ANAMAICO3,AMAICO,Amaioua,corymbosa,Rubiaceae,0,ANAM
ANAMAICO4,AMAICO,Amaioua,corymbosa,Rubiaceae,0,ANAM
ANAMAICO5,AMAICO,Amaioua,corymbosa,Rubiaceae,0,ANAM
ANAMAICO6,AMAICO,Amaioua,corymbosa,Rubiaceae,0,ANAM
ANPSYCER1,PSYCER,Psychotria,erecta,Rubiaceae,0,ANAM
